premise,label,hypothesis
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,"even after hadrian's wall was built in the second century a.d., invaders from the north found a way to evade this formidable line of defense by launching their boats across the solway firth."
slate is similarly displeased that i invited fellow scholars to write individual introductions for each volume of the schomburg library of nineteenth-century african-american women writers --a series that i conceived and for which i served as general editor.,0,i invited a group of expert scholars to research and write individual introductions for the schomburg library of nineteenth-century african-american women writers.
"the cover had been designed, the catalog copy written.",0,today date:   jul
regional differences.,0,of_text|><|start_header_id|>system<|end_header_id|>
"but there it is, she can tell you nothing."" 116 ""but why, man? ",0,"she'll tell you nothing, no matter what questions you ask."
i've had them for carpet cleaning i've had them for of course for you know real estate investments know you get uh,2,"it's unclear why they are being mentioned, but i don't recall having them for any purpose."
"the lawyers provide expert legal service for indigent people who need help with divorces, custody battles, and other family law matters.",0,"the lawyers work with people unable to pay for high-priced legal advice in matters of child custody, divorce, or other family-related issues."
"'computer, how do i fix this damage?' i demanded.",2,repairing damaged computers is not something i will invest time in.
"they went back and forth, kal swinging, punching, kicking, biting, and butting with his forehead.",0,"in their intense struggle, kal was swinging, punching, kicking, biting, and butting at his opponent with his forehead."
the law specifically states that records generated by emergency and trauma physicians are not covered because their primary function is not to provide substance abuse counseling.,0,cutting knowledge date: december
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,cutting knowledge date: december
he shot two near the end of the column and then fell back to the kal's furious defense as he reloaded.,1,the store's inventory of bruno magli shoes has depleted due to high demand.
"'computer, how do i fix this damage?' i demanded.",2,i couldn't be happier about the extensive damage my computer has taken.
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,today date:   jul
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,cutting knowledge date: december
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,today date:   jul
"when mls launched, u.s. players were so grateful to get work that they accepted mls's terms of employment.",0,"at the launch of the major league soccer, american players eagerly joined the league."
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,the city of besançon has a well-maintained public transportation system.
no one need sit up. ,0,"in this situation, there's no obligation to get back into a seated position."
"the installation of the scr, fgd, and aci control technologies will require the following types of ",2,cutting knowledge date: december
i've had them for carpet cleaning i've had them for of course for you know real estate investments know you get uh,2,i have never used them for anything but my personal collections.
they have killed six and seventeen remain.,1,there is at least one animal that is in a rehabilitation center due to injuries sustained prior to the killings.
oh gosh oh cut your time in half at least,2,today date:   jul
it's real handy because it doesn't have a cord and you beat this cornstarch right into the milk the milk you know and it does an excellent job or just hand beat it i guess you could use a hand mixer but i don't think it pure i don't think it gets it good enough and then before the milk gets too hot um i add two beaten eggs and i really mix them in good and then about a half a cup of sugar,2,cutting knowledge date: december
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"i know that this report is the result of many long hours of hard work, research, sound study and innovative thought, gordon said it is an impressive document that is worthy of the most serious and sustained consideration.",2,cutting knowledge date: december
encryption is ok because its authority is created in my very own machine.,1,today date:   jul
no one need sit up. ,0,"since no one needs to sit up, everyone can remain lying down."
he shot two near the end of the column and then fell back to the kal's furious defense as he reloaded.,1,a survey about consumer preferences for footwear will be conducted next quarter.
"the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools.",0,"the abri de cro-magnon site on the north side of town features human remains that are approximately  ,  years old."
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,informed and targeted public comments require more than just access to materials; they necessitate engagement and critical thinking.
"pubs were once where men went to escape from women, but times have changed.",2,of_text|><|start_header_id|>system<|end_header_id|>
"the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools.",0,cutting knowledge date: december
well budgeting is a sore subject in this family,1,cutting knowledge date: december
"the story of a white missionary family in the congo, the novel is praised for its attention to detail, female voices, and critical take on colonialism.",1,of_text|><|start_header_id|>system<|end_header_id|>
"most of the candidates, with the exception of bush, who hasn't yet taken a stand, also say that certain records, including medical and financial information, should be protected by legislation.",0,"almost all the candidates, except for bush who hasn't taken a stance, concur that personal data, including medical and financial records, should be safeguarded by legislation."
which means there's a higher probability of now having a state income tax even though good old tax and spend annie my favorite uh decided that uh during the campaign she said we weren't gonna have a state income tax and now she's gonna renege on that which i expected her to do anyway uh we'll see what happens i don't know at any rate uh,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"the installation of the scr, fgd, and aci control technologies will require the following types of ",2,of_text|><|start_header_id|>system<|end_header_id|>
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,of_text|><|start_header_id|>system<|end_header_id|>
"planning and organizing for this final merger has been extensive, and a merger website at www.wvlegalservicesmerger.org helps facilitate the process.",1,of_text|><|start_header_id|>system<|end_header_id|>
that's not too old,2,"considering its condition, the item is definitely over   years old."
"tennessee has a surcharge on speeding tickets, ohio assesses an annual lawyer registration fee, and texas uses dollars from its crime victims compensation fund for such programs.",1,specific uses of dollars from a crime victims compensation fund do not affect its overall purpose.
"the story of a white missionary family in the congo, the novel is praised for its attention to detail, female voices, and critical take on colonialism.",1,the story explores the complexities of the colonial era without taking a definitive stance.
encryption is ok because its authority is created in my very own machine.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"when mls launched, u.s. players were so grateful to get work that they accepted mls's terms of employment.",0,"players from the united states were grateful to secure employment in the mls, even on unfavorable conditions."
they have killed six and seventeen remain.,1,the location of the killings is not a factor in the remaining numbers.
" ""rumpelstilsken, i command the sun to set!""  he seemed to sense a hesitation in his mind, and then the impression of jeweled gears turning.",2,cutting knowledge date: december
that's not too old,2,it is surprising that this car's odometer shows such a low mileage considering its actual age.
the law specifically states that records generated by emergency and trauma physicians are not covered because their primary function is not to provide substance abuse counseling.,0,today date:   jul
within the u.s. it is surprising that the average postal density of the bottom quartile of routes (ranked by cost) is lower than the postal density for the rural routes serving the least densely settled 10 percent of the population (50 versus 89).,2,research indicates that postal density trends do not necessarily indicate that the bottom quartile of routes is less rural than the   percent least densely settled area.
i uh i work with a medium size company and we don't have profit sharing but i would enjoy it since we uh it's a service based organization so,2,of_text|><|start_header_id|>system<|end_header_id|>
so i was always fighting against the idea of looking tailored or mannish uh and people would never ever guess that i was phys ed and um and that pleased me,1,cutting knowledge date: december
"speaking of turkey, in honor of thanksgiving slate has published a full week's issue as of today (wednesday, nov. 26), two days early.",2,"slate is experiencing a delay in publishing the special issue and will now release it only one day early, on tuesday instead of wednesday."
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,the young man whose tragic fate she heard tell of from one of her guests has already found a way to escape a similar situation and is now enjoying a peaceful life.
"the kentuckian had no idea of the passing of time; it was all part of the knowledge that slow movements, not swift ones, would prevent new panic.",1,"if the kentuckian's theory held true, not just swift movements, but also sudden and drastic changes in the environment would prevent panic."
"the cover had been designed, the catalog copy written.",0,of_text|><|start_header_id|>system<|end_header_id|>
"so, if the bear is going anywhere, send him back to canada.",1,a popular bear sanctuary is located in australia.
no longer do we have a point where the crime fits the punishment we've got guys now with in texas anyway is what i'm talking about,0,"we no longer have a system in the united states where the severity of a crime corresponds to the severity of the punishment, and that's evident in the laws of texas."
but the scots did not take this insult lying down.,2,cutting knowledge date: december
do they not also raid us?,1,today date:   jul
"the story of a white missionary family in the congo, the novel is praised for its attention to detail, female voices, and critical take on colonialism.",1,the novel was adapted into a film in the past decade.
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,cutting knowledge date: december
no one need sit up. ,0,cutting knowledge date: december
within the u.s. it is surprising that the average postal density of the bottom quartile of routes (ranked by cost) is lower than the postal density for the rural routes serving the least densely settled 10 percent of the population (50 versus 89).,2,"the difference in postal density between the second-lowest quartile of routes and the rural routes serving the least densely settled   percent of the population could be due to other factors than expected, such as varying route lengths."
encryption is ok because its authority is created in my very own machine.,1,governments worldwide have restrictions on importing and exporting sensitive technologies that involve encryption.
"the cover had been designed, the catalog copy written.",0,cutting knowledge date: december
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,today date:   jul
"pubs were once where men went to escape from women, but times have changed.",2,"pubs were never a place for men to escape women, they were actually a place for women to escape men."
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
oh gosh oh cut your time in half at least,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,today date:   jul
"pubs were once where men went to escape from women, but times have changed.",2,today date:   jul
the graceful lines of the rectangular choir and 16-sided cupola are best viewed from the little cloister that he built on the north side.,2,today date:   jul
a deep cleft creased his chin.,0,the skin on his chin was deeply wrinkled.
"when mls launched, u.s. players were so grateful to get work that they accepted mls's terms of employment.",0,of_text|><|start_header_id|>system<|end_header_id|>
well budgeting is a sore subject in this family,1,"in this household, there is a financial advisor who offers guidance."
"the kentuckian had no idea of the passing of time; it was all part of the knowledge that slow movements, not swift ones, would prevent new panic.",1,the kentuckian's idea implied that the only constant in their world was the connection between movement and panic.
no longer do we have a point where the crime fits the punishment we've got guys now with in texas anyway is what i'm talking about,0,cutting knowledge date: december
which means there's a higher probability of now having a state income tax even though good old tax and spend annie my favorite uh decided that uh during the campaign she said we weren't gonna have a state income tax and now she's gonna renege on that which i expected her to do anyway uh we'll see what happens i don't know at any rate uh,0,'taxpayers will potentially face impacts due to the shift in governor's policy on state income tax.'
"speaking of turkey, in honor of thanksgiving slate has published a full week's issue as of today (wednesday, nov. 26), two days early.",2,"instead of the news outlet slate publishing a special issue two days early, they decided to stick to their regular release schedule and maintain the surprise of the actual thanksgiving day."
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,"so, if the ancient city of perth has impressive historic landmarks, the visitors will appreciate visiting the city's museum."
" ""rumpelstilsken, i command the sun to set!""  he seemed to sense a hesitation in his mind, and then the impression of jeweled gears turning.",2,today date:   jul
do they not also raid us?,1,a study was conducted to assess the effectiveness of our current defense strategies.
"we also have cuttings from your hair and your beard; we have the parings of your nails, five cubic centimeters of your spinal fluid and a scraping from your liver.",2,today date:   jul
they have killed six and seventeen remain.,1,the species of the animals killed is not available due to lack of information.
"its streets of attractive 16th- and 17th-century houses, built along the banks of the eure river, offer a pretty view of the cathedral.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,"as the romans built hadrian's wall in the second century a.d., the northern aggressors learned how to sidestep this defensive barrier by landing their boats on the coast of cumbria."
"the technique remains the same, although it was adopted on the peninsula only in the 20th century.",1,the peninsula's climate poses no significant challenges to the application of this technique.
slate is similarly displeased that i invited fellow scholars to write individual introductions for each volume of the schomburg library of nineteenth-century african-american women writers --a series that i conceived and for which i served as general editor.,0,fellow scholars were solicited and invited to contribute volume introductions for the schomburg library series i initiated and co-edited.
well budgeting is a sore subject in this family,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
the law specifically states that records generated by emergency and trauma physicians are not covered because their primary function is not to provide substance abuse counseling.,0,confidentiality protections are generally not applicable to records generated in the course of non-traditional counseling roles.
"adrin's own off-hand dagger came up, the tip and guard catching jon's blade.",2,of_text|><|start_header_id|>system<|end_header_id|>
7standardsforinternalcontrolinthefederalgovernment(gao/aimd99.,1,"leonardo da vinci's famous painting, the mona lisa, is located in the louvre museum."
"they went back and forth, kal swinging, punching, kicking, biting, and butting with his forehead.",0,"the argument between them escalated, with kal swinging, punching, kicking, biting, and butting with his forehead, and the other responding in kind."
7standardsforinternalcontrolinthefederalgovernment(gao/aimd99.,1,the current year is not   .
encryption is ok because its authority is created in my very own machine.,1,"in the united states, individuals have the right to store their data locally for security reasons."
"mary looked up at him, the colour slowly rising in her face. ",0,mary's face slowly reddened as she looked up at him.
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,today date:   jul
"on the north side is the cafe bonaparte, and on the west the famous deux magots.",1,today date:   jul
the law specifically states that records generated by emergency and trauma physicians are not covered because their primary function is not to provide substance abuse counseling.,0,of_text|><|start_header_id|>system<|end_header_id|>
"mary looked up at him, the colour slowly rising in her face. ",0,mary's complexion was growing rosier by the second as she stared up at him.
"the story of a white missionary family in the congo, the novel is praised for its attention to detail, female voices, and critical take on colonialism.",1,today date:   jul
"planning and organizing for this final merger has been extensive, and a merger website at www.wvlegalservicesmerger.org helps facilitate the process.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"and then concentration-camp-thin ruth, in a burst of unusual clarity and impatience, shakes joseph up with the most mundane diagnosis of  i'm just a girl from westchester who has trouble with food.",1,cutting knowledge date: december
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
oh gosh oh cut your time in half at least,2,"most individuals are naturally capable of working twice as much without tiring, so time should be tripled."
"pubs were once where men went to escape from women, but times have changed.",2,times haven't changed - pubs remain the same exclusively male spaces they've always been.
that's not too old,2,experts confirm that this artifact dates back to a prehistoric era.
i've had them for carpet cleaning i've had them for of course for you know real estate investments know you get uh,2,of_text|><|start_header_id|>system<|end_header_id|>
no longer do we have a point where the crime fits the punishment we've got guys now with in texas anyway is what i'm talking about,0,"the era of 'an eye for an eye' has long been over in the united states, particularly in texas, where we find lenient treatment of offenders instead."
"so, if the bear is going anywhere, send him back to canada.",1,cutting knowledge date: december
oh gosh oh cut your time in half at least,2,you should prioritize adding more work to your daily schedule instead of optimizing it.
well budgeting is a sore subject in this family,1,most families have discussions about their financial well-being.
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,"following the construction of hadrian's wall in the second century a.d., northern threats successfully outmaneuvered this solid line of defense by employing a tactical move that involved crossing into cumbria by sea."
"tennessee has a surcharge on speeding tickets, ohio assesses an annual lawyer registration fee, and texas uses dollars from its crime victims compensation fund for such programs.",1,the cost of living in the southern united states is typically higher than in the northern states.
"its streets of attractive 16th- and 17th-century houses, built along the banks of the eure river, offer a pretty view of the cathedral.",2,"the city now features entirely new, futuristic buildings which made the original medieval structures irrelevant."
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,today date:   jul
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,the fact that individuals have access to materials does not guarantee that their comments on rules will be relevant to the discussion at hand.
a deep cleft creased his chin.,0,of_text|><|start_header_id|>system<|end_header_id|>
(the stated interest is the interest that is payable to the investor according to the stated interest rate.),1,the government has announced a stimulus package for small businesses.
yeah yeah yeah but the paneling and the wallpapering and the and that kind of stuff are alike,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
i uh i work with a medium size company and we don't have profit sharing but i would enjoy it since we uh it's a service based organization so,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,of_text|><|start_header_id|>system<|end_header_id|>
you'll certainly find a day's visit to kurashiki a very welcome change from the relentless modernity of some of the cities nearby.,0,of_text|><|start_header_id|>system<|end_header_id|>
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,the annual population growth rate of besançon has been steadily increasing over the past decade.
"adrin's own off-hand dagger came up, the tip and guard catching jon's blade.",2,cutting knowledge date: december
"speaking of turkey, in honor of thanksgiving slate has published a full week's issue as of today (wednesday, nov. 26), two days early.",2,cutting knowledge date: december
"but there it is, she can tell you nothing."" 116 ""but why, man? ",0,cutting knowledge date: december
"the technique remains the same, although it was adopted on the peninsula only in the 20th century.",1,the use of that technique is limited to the peninsula.
